неимоверный;-1
неинтересный;-1
неискренний;-1
неиспользованный;-1
неисправимый;-1
неисправный;-1
неистовый;-1
неистребимый;-1
неисчерпаемый;1
некачественный;-1
неквалифицированный;-1
некомпетентный;-1
некомфортный;-1
неконтролируемый;-1
неконфликтный;1
некорректный;-1
некрасивый;-1
некультурный;-1
некурящий;1
нелегальный;-1
нелегитимный;-2
нелегкий;-1
нелепый;-1
нелестный;-1
нелицеприятный;-1
нелишний;1
неловкий;-1
нелогичный;-1
нелюбимый;-1
немаленький;1
немаловажный;1
немалый;1
неминуемый;-1
немножечко;-1
немодный;-1
немой;-1
немолодой;-1
немыслимый;-1
немытый;-1
ненавязчивый;1
ненадежный;-2
ненароком;-1
ненастоящий;-1
ненасытный;-1
ненормальный;-2
ненормативный;-1
ненужный;-1
необдуманный;-1
необразованный;-1
необученный;-1
необъятный;1
необыкновенный;1
необычайный;1
необязательный;-1
неограниченный;1
неоднозначный;-1
неожиданный;1
неопасный;1
неописуемый;-1
неоправданный;-1
неопределенный;-1
неопровержимый;2
неопрятный;-1
неординарный;-1
неосмотрительный;-1
неоспоримый;1
неосторожный;-1
неосуществимый;-1
неотделимый;1
неоценимый;1
неочевидный;-1
неплатежеспособный;-1
неплохой;1
непобедимый;-2
непобежденный;1
неповинный;1
неповрежденный;1
неповторимый;1
непогрешимый;1
неподготовленный;-1
неподдельный;1
неподкупный;1
неподтвержденный;-1
неподходящий;-1
непозволительный;-1
непоколебимый;1
непокорный;-1
неполноценный;-1
неполный;-1
неположенный;-1
непомерный;-1
непонимающий;-1
непонятный;-1
непонятый;-1
непоправимый;-2
непопулярный;-1
непорядочный;-1
непосильный;-1
непоследовательный;-1
непослушный;-1
непостижимый;-1
непостоянный;-1
непотопляемый;1
непотребный;-1
неправильный;-1
неправовой;-1
неправомерный;-1
неправосудный;-1
неправый;-1
непрактичный;-1
непредвиденный;-2
непредсказуемый;-1
непрекращающийся;-1
непреодолимый;-1
непрестанный;1
неприветливый;-1
непригодный;-1
неприемлемый;-1
непризнанный;-1
неприкасаемый;-1
неприкрытый;-1
неприличный;-1
непримиримый;-1
неприхотливый;1
неприятный;-1
непробиваемый;-1
непроверенный;-1
непролазный;-1
непростой;-1
непрофессиональный;-1
непутевый;-1
непыльный;-1
неработающий;-1
нерабочий;-1
неравнодушный;-1
неравномерный;-1
нерадивый;-1
нерадостный;-1
неразрешимый;-1
неразумный;-1
нераскрытый;-1
нерациональный;-1
нереализованный;-1
нереальный;-1
нерезиновый;-1
нерелигиозный;-1
нерентабельный;-1
нерешенный;-1
нерусский;-1
несамостоятельный;-1
несанкционированный;-1
несбалансированный;-1
несбыточный;-1
несвойственный;-1
несдержанный;-1
несерьезный;-1
несистемный;-1
несказанный;1
нескончаемый;-1
нескромный;-1
нескучный;1
несложный;1
неслыханный;-1
несметный;-1
несовершенный;-1
несовместимый;-2
несовременный;-1
несогласный;-1
несознательный;-1
несомненный;1
несостоявшийся;-1
неспешный;-1
неспособный;-1
несправедливый;-1
несравнимый;1
нестабильный;-1
нестандартный;1
несусветный;-1
несуществующий;-1
несчастный;-1
несъедобный;-1
нетленный;1
нетрезвый;-1
нетривиальный;1
неугодный;-1
неудачный;-1
неудержимый;1
неудобный;-1
неудовлетворенный;-1
неудовлетворительный;-1
неуемный;-1
неуклонный;1
неуклюжий;-1
неуловимый;-1
неумелый;-1
неуместный;-1
неумный;-1
неумолимый;-1
неуправляемый;-1
неуравновешенный;-1
неуспешный;-1
неустойчивый;-1
неутешительный;-1
неутомимый;-1
неухоженный;-1
неуютный;-1
нехитрый;-1
нехуй;-2
нецелесообразный;-1
нецензурный;-1
нецивилизованный;-1
нечеловеческий;-2
нечестивый;-1
нечестный;-1
неэтичный;-1
неэффективный;-1
неявный;-1
неясный;-1
низкокачественный;-1
низкооплачиваемый;-1
низменный;-1
никудышный;-1
никчемный;-1
нисколько;-1
нищенский;-1
нобелевский;2
новогодний;1
новомодный;1
нормальный;1
нравственный;1
нудный;-1
нужный;1
нынешний;-1
обвинительный;-1
обетованный;-1
обидный;-1
обильный;-1
обличительный;-1
обманный;-1
обманчивый;-1
обоснованный;1
обоюдный;1
образованный;1
образовательный;1
обширный;1
общедоступный;1
общемировой;1
общепризнанный;2
общечеловеческий;1
общительный;2
объединительный;1
объяснимый;1
объяснительный;-1
обывательский;-1
обыденный;-1
овечий;-1
оглушительный;1
оголтелый;-1
одинокий;-1
однозначный;1
одноразовый;-1
однотипный;-1
одобрительный;1
оздоровительный;1
оксфордский;1
омерзительный;-2
опасный;-1
оппозиционный;-1
опрометчивый;-1
опрятный;1
оптимальный;1
оптимистический;1
оптимистичный;1
опытный;1
оранжевый;-1
организованный;1
оскорбительный;-1
основательный;1
особенный;1
особый;-1
остроумный;1
острый;-1
отважный;1
ответственный;1
отвратительный;-2
отечественный;1
отзывчивый;2
откровенный;-1
отличный;2
отлично;2
отменный;1
отрицательный;-1
отсталый;-1
отстойный;-2
отхожий;-1
отчаянный;1
отъявленный;-1
офигенный;-2
охуенный;1
очаровательный;1
очередной;-1
ошибочный;-2
ощутимый;1
пагубный;-1
падкий;-1
падший;-1
паленый;-1
панический;-1
парадный;1
парадоксальный;-1
паразитарный;-1
паразитический;-1
параноидальный;-1
партизанский;1
пархатый;-2
паскудный;-1
пассивный;-1
патологический;-1
патриархальный;-1
патриотический;1
патриотичный;2
пафосный;-1
первобытный;-1
первоклассный;-1
первостепенный;1
передовой;-1
переменчивый;-1
перманентный;-1
персональный;-1
перспективный;2
пессимистичный;-1
печальный;-1
печально;-1
пешком;-1
пещерный;1
пионерский;1
пластиковый;-1
платный;-1
плачевный;-1
плодовитый;1
плодотворный;1
плохой;-1
по-американски;-1
победный;1
победоносный;1
побочный;-1
повальный;-1
поверхностный;-1
повинный;-1
поворотный;1
поганый;-2
погожий;1
поддельный;-1
по-детски;2
подлинный;1
подмосковный;2
подозрительный;-1
подпольный;-1
подробный;2
пожалеть;-1
пожизненный;-1
позитивный;2
познавательный;1
позорный;-1
показательный;1
показной;-1
показушный;-2
покорный;-1
полезный;1
полемический;-1
полномасштабный;1
полноправный;1
полностью;1
полноценный;2
положительный;1
полулегальный;-1
понятливый;1
поощрительный;1
попсовый;-1
популярный;1
поразительный;1
порочный;-1
порывистый;-1
порядочный;1
посильный;1
послушный;-1
посредственный;-1
постановочный;-1
постмодернистский;1
посторонний;-1
постыдный;-1
потусторонний;-1
похабный;-2
похотливый;-1
похуй;-2
по-человечески;2
почем;-1
пошлый;-1
правдивый;1
правдоподобный;1
праведный;1
правильный;2
правозащитный;1
правый;-1
прагматический;1
прагматичный;-1
праздничный;1
превосходный;2
предательский;-2
предприимчивый;2
представительный;1
презентабельный;1
презрительный;-1
прекрасный;1
прелестный;-1
премудрый;2
пренебрежительный;-2
пресловутый;-1
престижный;1
преступный;-2
пречистый;1
прибыльный;1
привлекательный;1
пригодный;1
приемлемый;1
признательный;1
прикольный;1
прилежный;1
приличный;1
примечательный;2
примитивный;-1
принудительный;-1
природный;1
природоохранный;1
прискорбный;-1
приснопамятный;-1
пристрастный;-1
притворный;-1
приятный;1
проблемный;-1
провальный;-1
провинциальный;-1
прогрессивный;2
продажный;-1
продуктивный;1
прозорливый;1
проигрышный;-1
производительный;1
производственный;1
пролетарский;-1
пронзительный;1
проникновенный;1
проницательный;1
пропагандистский;-1
пропащий;-1
простенький;1
простительный;1
просторный;1
пространный;-1
протестный;-1
противный;-1
противозаконный;-1
противопоказанный;-1
противоправный;-1
противоречивый;-1
профессиональный;1
прощеный;1
прямолинейный;-1
психотропный;-2
пугливый;-1
пузатый;-1
пустой;-2
пустяковый;-1
путинский;-1
путный;-1
пухленький;1
пухлый;-1
пушистый;1
пылкий;1
пыльный;-1
пьяный;-1
пятнадцатилетний;-1
работоспособный;-1
рабский;-1
равнодушный;-2
радикальный;-1
радостный;2
радужный;-1
радушный;1
развратный;-2
разгромный;-1
разный;1
разоблачительный;-1
разрешительный;1
разрушительный;-1
разумный;1
разъяснительный;1
райский;2
расистский;-2
расовый;-1
расплывчатый;-1
рассудительный;-1
расчетливый;-1
рациональный;1
рваный;-1
реалистический;2
реальный;1
ревностный;-1
редкостный;-1
резвый;2
резкий;-1
резонный;1
рентабельный;1
репрессивный;-1
ржавый;-1
рискованный;-1
родительский;2
родной;1
романтический;1
романтичный;1
роскошный;1
российский;2
ругательный;-1
русофобский;-1
рутинный;-1
рыбий;-1
рыхлый;-1
рьяный;-1
сакральный;-1
сакраментальный;-1
самовлюбленный;-2
самовольный;-1
самодельный;-1
самодостаточный;1
самокритичный;1
самонадеянный;-1
самоотверженный;-1
самостоятельный;1
самоуверенный;-1
светлый;1
свинский;-1
свободный;1
своевременный;1
своеобразный;1
сволочной;-2
святой;1
сегодняшний;-1
сексуальный;1
семейный;-1
сенсационный;1
сентиментальный;-1
сердобольный;1
серый;-1
серьезный;1
сетевой;-1
сильнодействующий;-1
сильный;1
симпатичный;1
сионистский;-1
сказочный;1
скандальный;-1
скверный;-1
скорый;-1
скорбный;-1
скотский;-2
скромный;1
скудный;-1
скупой;-1
скучный;-1
слабоватый;-1
слабовольный;-2
слабонервный;-1
слаборазвитый;-1
слабохарактерный;-1
слабый;-1
славянский;2
сладкий;-1
слащавый;-1
слезливый;-1
слезоточивый;-1
слепой;-1
слишком;-1
сложноватый;-1
сложный;-1
слоновий;1
случайный;-1
смазливый;-1
смарт;-1
смачный;1
смекалистый;1
смелый;1
смертельный;-1
смехотворный;-1
смешной;1
смирительный;-1
смутный;-2
снайперский;-1
снисходительный;-1
сногсшибательный;2
собственный;1
советский;1
совковый;-1
согласный;1
содержательный;1
сокровенный;1
солидарный;1
солидный;1
сольный;1
сообразительный;1
состоятельный;1
сострадательный;1
сочинский;-1
сочный;1
спелый;1
специфический;-1
специфичный;-1
сплошь;-1
спокойный;1
справедливый;1
сраный;-2
средненький;-1
среднестатистический;-1
стабильный;1
стадный;-1
сталинградский;-1
сталинский;-1
старательный;-1
старческий;-1
старый;-1
стерильный;-1
стихийный;-1
стойкий;1
столичный;1
стопроцентный;2
стопудовый;-1
странноватый;-1
странный;-1
страшненький;-1
страшный;-2
стрессовый;-1
строгий;-1
стройный;1
субъективный;-1
сукин;-1
сумасшедший;-1
супер;2
суровый;-1
суррогатный;-1
сущий;-1
счастливый;1
сырой;-1
сытный;2
сытый;1
табачный;-1
тайный;-1
тактический;1
тактичный;2
талантливый;1
талый;-1
тараканий;-1
твердолобый;-2
твердый;-1
темный;-1
тенденциозный;-1
теневой;-1
тепленький;1
терпеливый;1
терпимый;1
террористический;-1
тесный;2
техногенный;-1
титанический;1
тлетворный;-1
толковый;1
толстокожий;-1
толстый;-1
тоненький;1
топовый;1
топорный;-1
торжественный;1
тормозной;-1
тоталитарный;-1
тотальный;-1
тошнотворный;-2
тощий;-1
травматический;-1
трамвайный;-1
требовательный;1
тревожный;-1
трезвый;1
трепетный;1
трехэтажный;-1
триумфальный;2
трогательный;1
труднодоступный;-1
трудный;-1
трудоемкий;-1
трудолюбивый;1
трусливый;-1
трусоватый;-1
тугой;-1
туманный;-1
тупиковый;-1
туповатый;-2
тупой;-1
тупорылый;-1
тухлый;-1
тюремный;-1
тяжелый;-1
тяжкий;1
убедительный;1
убийственный;-1
ублюдочный;-1
убогий;-2
убойный;1
уважительный;1
увесистый;-1
увлекательный;1
уголовный;-1
угрюмый;-1
удачливый;1
удачный;1
удивительный;1
удовлетворительный;1
ужасный;-1
украинский;-1
улыбчивый;1
умелый;2
умненький;-1
умный;1
умопомрачительный;-1
умственный;-1
унизительный;-2
уникальный;1
уничижительный;-1
унылый;-1
упадочный;-1
упоительный;1
упорный;-1
упругий;1
упрямый;-1
уродливый;-1
уродский;-2
урожайный;1
усердный;1
успешный;1
усталый;-1
утомительный;-1
утопический;-1
утопичный;-1
ушлый;-1
ущербный;-1
уютный;1
уязвимый;-1
фальшивый;-2
фантастический;-1
фантомный;-1
фатальный;-2
фашистский;-1
феерический;1
фееричный;-1
феминистский;-1
фиговый;-1
фиктивный;-1
философский;-1
финский;1
формальный;-1
форс-мажорный;-1
халатный;-1
харизматичный;1
хвалебный;1
хваленый;1
хворый;-1
хилый;-1
химический;-1
хитрожопый;-1
хитроумный;-1
хитрый;1
хитрющий;-1
хладнокровный;-1
хлипкий;-2
хмурый;-1
ходовой;1
холодный;-1
холопский;-2
холостой;-1
хорошенький;1
хорошенько;1
хороший;1
храбрый;1
хреновый;-1
хрестоматийный;1
хриплый;-1
христианский;2
хромой;-1
хронический;-1
хрупкий;-1
худой;-1
худосочный;-1
хулиганский;-1
цветной;-1
целенаправленный;2
целесообразный;1
целеустремленный;1
целостный;1
цельный;1
цензурный;-1
ценностный;-1
ценный;1
церковный;-1
цыганский;-1
чекистский;-1
человечный;1
черепаший;-1
черножопый;-2
черствый;-1
честный;1
честолюбивый;1
чиновничий;-1
чистенький;-1
чистокровный;1
чистоплотный;1
чистосердечный;1
чистый;1
читабельный;-1
чопорный;-1
чрезвычайный;-1
чрезмерный;-1
чувственный;1
чувствительный;-1
чудесный;1
чудный;1
чудовищный;-1
чудотворный;1
чуждый;-1
чужеродный;-1
чуткий;2
шальной;-1
шаткий;-1
шизоидный;-2
шизофренический;-1
шикарный;2
шовинистический;-1
шоковый;-1
шпионский;1
штрафной;-1
шумный;-1
шустрый;1
шутливый;1
шутовской;-1
щекотливый;-1
щепетильный;1
эгоистический;-1
эгоистичный;-1
эгоцентричный;-2
экзальтированный;-1
экзотический;1
экологический;1
экономичный;1
экономный;1
экспрессивный;2
экстравагантный;-2
экстраординарный;1
экстремальный;-1
экстренный;-1
эксцентричный;-1
элитарный;1
элитный;1
эмоциональный;-1
энергичный;-1
эпический;1
эпичный;-1
эпохальный;1
эротический;1
эстетический;1
эстетичный;1
эталонный;-1
этический;1
этичный;1
этнический;-1
эфемерный;-1
эффективный;1
эффектный;1
ювелирный;1
юмористический;-1
явный;-1
ядерный;-1
ядовитый;-1
язвительный;-1
языческий;-1
яркий;1
яростный;-1
ярый;-1
ясный;2
